[9][43] = 0; 2, 3
[9][44] = 0; 2, 3
[9][45] = 0; 2, 4
[9][46] = 0; 2, 1
[9][47] = 0; 2, 1
[9][48] = 0; 2, 3
[9][49] = 0; 2, 3
[9][50] = 0; 2, 2
[9][51] = 0; 2, 4
[9][52] = 0; 2, 2
[9][53] = 1; 2, 2
[9][54] = 0; 2, 2
[9][55] = 0; 2, 4
[9][56] = 0; 2, 3
[9][57] = 0; 2, 1
[9][58] = 0; 2, 4
[9][59] = 0; 2, 3
[9][60] = 0; 2, 1
[9][61] = 0; 2, 0
[9][62] = 0; 2, 0
[9][63] = 0; 2, 2
[9][64] = 0; 2, 3
[9][65] = 0; 2, 1
[9][66] = 0; 2, 0
[9][67] = 0; 2, 2
[9][68] = 0; 2, 4
[9][69] = 0; 2, 3
[9][70] = 0; 2, 1
[9][71] = 0; 2, 0
[9][72] = 0; 2, 0
[9][73] = 0; 2, 4
[9][74] = 0; 2, 0
[9][75] = 0; 2, 0
[9][76] = 0; 2, 1
[9][77] = 0; 2, 1
[9][78] = 0; 2, 3
[9][79] = 0; 2, 3
[9][80] = 0; 2, 4
[9][81] = 0; 2, 3
[9][82] = 0; 2, 4
[9][83] = 0; 2, 4
[9][84] = 0; 2, 1
[9][85] = 0; 2, 0
[9][86] = 0; 2, 1
[9][87] = 0; 2, 1
[9][88] = 0; 2, 1
[9][89] = 0; 2, 3
[9][90] = 0; 2, 4
[9][91] = 0; 2, 4
[9][92] = 0; 2, 3
[9][93] = 0; 2, 2
[9][94] = 0; 2, 3
[9][95] = 0; 2, 3
[9][96] = 0; 2, 2
[9][97] = 0; 2, 4
[9][98] = 0; 2, 3
[9][99] = 0; 2, 0
[9][100] = 0; 2, 4
[9][101] = 0; 2, 3
[9][102] = 0; 2, 4
[9][103] = 0; 2, 0
[9][104] = 0; 2, 2
[10][11] = 0; 4, 0
[10][12] = 0; 4, 1
[10][13] = 0; 4, 2
[10][14] = 0; 4, 1
[10][15] = 0; 4, 4
[10][16] = 0; 4, 0
[10][17] = 0; 4, 2
[10][18] = 0; 4, 1
[10][19] = 0; 4, 1
[10][20] = 0; 4, 2
[10][21] = 0; 4, 4
[10][22] = 0; 4, 2
[10][23] = 0; 4, 1
[10][24] = 0; 4, 2
[10][25] = 0; 4, 2
[10][26] = 0; 4, 1
[10][27] = 0; 4, 1
[10][28] = 0; 4, 3
[10][29] = 0; 4, 0
[10][30] = 0; 4, 3
[10][31] = 0; 4, 2
[10][32] = 0; 4, 1
[10][33] = 0; 4, 1
[10][34] = 0; 4, 3
[10][35] = 0; 4, 2
[10][36] = 0; 4, 4
[10][37] = 0; 4, 2
[10][38] = 0; 4, 4
[10][39] = 0; 4, 4
[10][40] = 0; 4, 3
[10][41] = 0; 4, 1
[10][42] = 0; 4, 2
[10][43] = 0; 4, 3
[10][44] = 0; 4, 3
[10][45] = 0; 4, 4
[10][46] = 0; 4, 1
[10][47] = 0; 4, 1
[10][48] = 0; 4, 3
[10][49] = 0; 4, 3
[10][50] = 0; 4, 2
[10][51] = 0; 4, 4
[10][52] = 0; 4, 2
[10][53] = 0; 4, 2
[10][54] = 0; 4, 2
[10][55] = 0; 4, 4
[10][56] = 0; 4, 3
[10][57] = 0; 4, 1
[10][58] = 1; 4, 4
[10][59] = 0; 4, 3
[10][60] = 0; 4, 1
[10][61] = 0; 4, 0
[10][62] = 0; 4, 0
[10][63] = 0; 4, 2
[10][64] = 0; 4, 3
[10][65] = 0; 4, 1
[10][66] = 0; 4, 0
[10][67] = 0; 4, 2
[10][68] = 0; 4, 4
[10][69] = 0; 4, 3
[10][70] = 0; 4, 1
[10][71] = 0; 4, 0
[10][72] = 0; 4, 0
[10][73] = 0; 4, 4
[10][74] = 0; 4, 0
[10][75] = 0; 4, 0
[10][76] = 0; 4, 1
[10][77] = 0; 4, 1
[10][78] = 0; 4, 3
[10][79] = 0; 4, 3
[10][80] = 0; 4, 4
[10][81] = 0; 4, 3
[10][82] = 0; 4, 4
[10][83] = 0; 4, 4
[10][84] = 0; 4, 1
[10][85] = 0; 4, 0
[10][86] = 0; 4, 1
[10][87] = 0; 4, 1
[10][88] = 0; 4, 1
[10][89] = 0; 4, 3
[10][90] = 0; 4, 4
[10][91] = 0; 4, 4
[10][92] = 0; 4, 3
[10][93] = 0; 4, 2
[10][94] = 0; 4, 3
[10][95] = 0; 4, 3
[10][96] = 0; 4, 2
[10][97] = 0; 4, 4
[10][98] = 0; 4, 3
[10][99] = 0; 4, 0
[10][100] = 0; 4, 4
[10][101] = 0; 4, 3
[10][102] = 0; 4, 4
[10][103] = 0; 4, 0
[10][104] = 0; 4, 2
[11][12] = 0; 0, 1
[11][13] = 0; 0, 2
[11][14] = 0; 0, 1
[11][15] = 0; 0, 4
[11][16] = 0; 0, 0
[11][17] = 0; 0, 2
[11][18] = 0; 0, 1
[11][19] = 0; 0, 1
[11][20] = 0; 0, 2
[11][21] = 0; 0, 4
[11][22] = 0; 0, 2
[11][23] = 0; 0, 1
[11][24] = 0; 0, 2
[11][25] = 0; 0, 2
[11][26] = 0; 0, 1
[11][27] = 0; 0, 1
[11][28] = 0; 0, 3
[11][29] = 0; 0, 0
[11][30] = 0; 0, 3
[11][31] = 0; 0, 2
[11][32] = 0; 0, 1
[11][33] = 0; 0, 1
[11][34] = 0; 0, 3
[11][35] = 0; 0, 2
[11][36] = 0; 0, 4
[11][37] = 0; 0, 2
[11][38] = 0; 0, 4
[11][39] = 0; 0, 4
[11][40] = 0; 0, 3
[11][41] = 0; 0, 1
[11][42] = 0; 0, 2
[11][43] = 0; 0, 3
[11][44] = 0; 0, 3
[11][45] = 0; 0, 4
[11][46] = 0; 0, 1
[11][47] = 0; 0, 1
[11][48] = 0; 0, 3
[11][49] = 0; 0, 3
[11][50] = 0; 0, 2
[11][51] = 0; 0, 4
[11][52] = 0; 0, 2
[11][53] = 0; 0, 2
[11][54] = 0; 0, 2
[11][55] = 0; 0, 4
[11][56] = 0; 0, 3
[11][57] = 0; 0, 1
[11][58] = 0; 0, 4
[11][59] = 0; 0, 3
[11][60] = 0; 0, 1
[11][61] = 0; 0, 0
[11][62] = 0; 0, 0
[11][63] = 0; 0, 2
[11][64] = 0; 0, 3
[11][65] = 0; 0, 1
[11][66] = 0; 0, 0
[11][67] = 0; 0, 2
[11][68] = 0; 0, 4
[11][69] = 0; 0, 3
[11][70] = 0; 0, 1
[11][71] = 0; 0, 0
[11][72] = 0; 0, 0
[11][73] = 0; 0, 4
[11][74] = 0; 0, 0
[11][75] = 0; 0, 0
[11][76] = 0; 0, 1
[11][77] = 0; 0, 1
[11][78] = 0; 0, 3
[11][79] = 0; 0, 3
[11][80] = 0; 0, 4
[11][81] = 0; 0, 3
[11][82] = 0; 0, 4
[11][83] = 0; 0, 4
[11][84] = 0; 0, 1
[11][85] = 0; 0, 0
[11][86] = 0; 0, 1
[11][87] = 0; 0, 1
[11][88] = 0; 0, 1
[11][89] = 0; 0, 3
[11][90] = 0; 0, 4
[11][91] = 0; 0, 4
[11][92] = 0; 0, 3
[11][93] = 0; 0, 2
[11][94] = 0; 0, 3
[11][95] = 0; 0, 3
[11][96] = 0; 0, 2
[11][97] = 0; 0, 4
[11][98] = 0; 0, 3
[11][99] = 0; 0, 0
[11][100] = 0; 0, 4
[11][101] = 0; 0, 3
[11][102] = 0; 0, 4
[11][103] = 0; 0, 0
[11][104] = 0; 0, 2
[12][13] = 0; 1, 2
[12][14] = 0; 1, 1
[12][15] = 0; 1, 4
[12][16] = 0; 1, 0
[12][17] = 0; 1, 2
[12][18] = 0; 1, 1
[12][19] = 0; 1, 1
[12][20] = 0; 1, 2
[12][21] = 0; 1, 4
[12][22] = 0; 1, 2
[12][23] = 0; 1, 1
[12][24] = 0; 1, 2
[12][25] = 0; 1, 2
[12][26] = 0; 1, 1
[12][27] = 0; 1, 1
[12][28] = 0; 1, 3
[12][29] = 0; 1, 0
[12][30] = 0; 1, 3
[12][31] = 0; 1, 2
[12][32] = 0; 1, 1
[12][33] = 0; 1, 1
[12][34] = 0; 1, 3
[12][35] = 0; 1, 2
[12][36] = 0; 1, 4
[12][37] = 0; 1, 2
[12][38] = 0; 1, 4
[12][39] = 0; 1, 4
[12][40] = 0; 1, 3
[12][41] = 0; 1, 1
[12][42] = 0; 1, 2
[12][43] = 0; 1, 3
[12][44] = 0; 1, 3
[12][45] = 0; 1, 4
[12][46] = 0; 1, 1
[12][47] = 1; 1, 1
[12][48] = 0; 1, 3
[12][49] = 0; 1, 3
[12][50] = 0; 1, 2
[12][51] = 0; 1, 4
[12][52] = 0; 1, 2
[12][53] = 0; 1, 2
[12][54] = 0; 1, 2
[12][55] = 0; 1, 4
[12][56] = 0; 1, 3
[12][57] = 0; 1, 1
[12][58] = 0; 1, 4
[12][59] = 0; 1, 3
[12][60] = 0; 1, 1
[12][61] = 0; 1, 0
[12][62] = 0; 1, 0
[12][63] = 0; 1, 2
[12][64] = 0; 1, 3
[12][65] = 0; 1, 1
[12][66] = 0; 1, 0
[12][67] = 0; 1, 2
[12][68] = 0; 1, 4
[12][69] = 0; 1, 3
[12][70] = 0; 1, 1
[12][71] = 0; 1, 0
[12][72] = 0; 1, 0
[12][73] = 0; 1, 4
[12][74] = 0; 1, 0
[12][75] = 0; 1, 0
[12][76] = 0; 1, 1
[12][77] = 0; 1, 1
[12][78] = 0; 1, 3
[12][79] = 0; 1, 3
[12][80] = 0; 1, 4
[12][81] = 0; 1, 3
[12][82] = 0; 1, 4
[12][83] = 0; 1, 4
[12][84] = 0; 1, 1
[12][85] = 0; 1, 0
[12][86] = 0; 1, 1
[12][87] = 0; 1, 1
[12][88] = 0; 1, 1
[12][89] = 0; 1, 3
[12][90] = 0; 1, 4
[12][91] = 0; 1, 4
[12][92] = 0; 1, 3
[12][93] = 0; 1, 2
[12][94] = 0; 1, 3
[12][95] = 0; 1, 3
[12][96] = 0; 1, 2
[12][97] = 0; 1, 4
[12][98] = 0; 1, 3
[12][99] = 0; 1, 0
[12][100] = 0; 1, 4
[12][101] = 0; 1, 3
[12][102] = 0; 1, 4
[12][103] = 0; 1, 0
[12][104] = 0; 1, 2
[13][14] = 0; 2, 1
[13][15] = 0; 2, 4
[13][16] = 0; 2, 0
[13][17] = 0; 2, 2
[13][18] = 0; 2, 1
[13][19] = 0; 2, 1
[13][20] = 0; 2, 2
[13][21] = 0; 2, 4
[13][22] = 0; 2, 2
[13][23] = 0; 2, 1
[13][24] = 0; 2, 2
[13][25] = 0; 2, 2
[13][26] = 0; 2, 1
[13][27] = 0; 2, 1
[13][28] = 0; 2, 3
[13][29] = 0; 2, 0
[13][30] = 0; 2, 3
[13][31] = 0; 2, 2
[13][32] = 0; 2, 1
[13][33] = 0; 2, 1
[13][34] = 0; 2, 3
[13][35] = 0; 2, 2
[13][36] = 0; 2, 4
[13][37] = 0; 2, 2
[13][38] = 0; 2, 4
[13][39] = 0; 2, 4
[13][40] = 0; 2, 3
[13][41] = 0; 2, 1
[13][42] = 0; 2, 2
[13][43] = 0; 2, 3
[13][44] = 0; 2, 3
[13][45] = 0; 2, 4
[13][46] = 0; 2, 1
[13][47] = 0; 2, 1
[13][48] = 0; 2, 3
[13][49] = 0; 2, 3
[13][50] = 0; 2, 2
[13][51] = 0; 2, 4
[13][52] = 0; 2, 2
[13][53] = 0; 2, 2
[13][54] = 0; 2, 2
[13][55] = 0; 2, 4
[13][56] = 0; 2, 3
[13][57] = 0; 2, 1
[13][58] = 0; 2, 4
[13][59] = 0; 2, 3
[13][60] = 0; 2, 1
[13][61] = 0; 2, 0
[13][62] = 0; 2, 0
[13][63] = 0; 2, 2
[13][64] = 0; 2, 3
[13][65] = 0; 2, 1
[13][66] = 0; 2, 0
[13][67] = 0; 2, 2
[13][68] = 0; 2, 4
[13][69] = 0; 2, 3
[13][70] = 0; 2, 1
[13][71] = 0; 2, 0
[13][72] = 0; 2, 0
[13][73] = 0; 2, 4
[13][74] = 0; 2, 0
[13][75] = 0; 2, 0
[13][76] = 0; 2, 1
[13][77] = 0; 2, 1
[13][78] = 0; 2, 3
[13][79] = 0; 2, 3
[13][80] = 0; 2, 4
[13][81] = 0; 2, 3
[13][82] = 0; 2, 4
[13][83] = 0; 2, 4
[13][84] = 0; 2, 1
[13][85] = 0; 2, 0
[13][86] = 0; 2, 1
[13][87] = 0; 2, 1
[13][88] = 0; 2, 1
[13][89] = 0; 2, 3
[13][90] = 0; 2, 4
[13][91] = 0; 2, 4
[13][92] = 0; 2, 3
[13][93] = 0; 2, 2
[13][94] = 0; 2, 3
[13][95] = 0; 2, 3
[13][96] = 0; 2, 2
[13][97] = 0; 2, 4
[13][98] = 0; 2, 3
[13][99] = 0; 2, 0
[13][100] = 0; 2, 4
[13][101] = 0; 2, 3
[13][102] = 0; 2, 4
[13][103] = 0; 2, 0
[13][104] = 0; 2, 2
[14][15] = 0; 1, 4
[14][16] = 0; 1, 0
[14][17] = 0; 1, 2
[14][18] = 0; 1, 1
[14][19] = 0; 1, 1
[14][20] = 0; 1, 2
[14][21] = 0; 1, 4
[14][22] = 0; 1, 2
[14][23] = 0; 1, 1
[14][24] = 0; 1, 2
[14][25] = 0; 1, 2
[14][26] = 0; 1, 1
[14][27] = 0; 1, 1
[14][28] = 0; 1, 3
[14][29] = 0; 1, 0
[14][30] = 0; 1, 3
[14][31] = 0; 1, 2
[14][32] = 1; 1, 1
[14][33] = 0; 1, 1
[14][34] = 0; 1, 3
[14][35] = 0; 1, 2
[14][36] = 0; 1, 4
[14][37] = 0; 1, 2
[14][38] = 0; 1, 4
[14][39] = 0; 1, 4
[14][40] = 0; 1, 3
[14][41] = 0; 1, 1
[14][42] = 0; 1, 2
[14][43] = 0; 1, 3
[14][44] = 0; 1, 3
[14][45] = 0; 1, 4
[14][46] = 0; 1, 1
[14][47] = 0; 1, 1
[14][48] = 0; 1, 3
[14][49] = 0; 1, 3
[14][50] = 0; 1, 2
[14][51] = 0; 1, 4
[14][52] = 0; 1, 2
[14][53] = 0; 1, 2
[14][54] = 0; 1, 2
[14][55] = 0; 1, 4
[14][56] = 0; 1, 3
[14][57] = 0; 1, 1
[14][58] = 0; 1, 4
[14][59] = 0; 1, 3
[14][60] = 0; 1, 1
[14][61] = 0; 1, 0
[14][62] = 0; 1, 0
[14][63] = 0; 1, 2
[14][64] = 0; 1, 3
[14][65] = 0; 1, 1
[14][66] = 0; 1, 0
[14][67] = 0; 1, 2
[14][68] = 0; 1, 4
[14][69] = 0; 1, 3
[14][70] = 0; 1, 1
[14][71] = 0; 1, 0
[14][72] = 0; 1, 0
[14][73] = 0; 1, 4
[14][74] = 0; 1, 0
[14][75] = 0; 1, 0
[14][76] = 0; 1, 1
[14][77] = 0; 1, 1
[14][78] = 0; 1, 3
[14][79] = 0; 1, 3
[14][80] = 0; 1, 4
[14][81] = 0; 1, 3
[14][82] = 0; 1, 4
[14][83] = 0; 1, 4
[14][84] = 1; 1, 1
[14][85] = 0; 1, 0
[14][86] = 0; 1, 1
[14][87] = 0; 1, 1
[14][88] = 0; 1, 1
[14][89] = 0; 1, 3
[14][90] = 0; 1, 4
[14][91] = 0; 1, 4
[14][92] = 0; 1, 3
[14][93] = 0; 1, 2
[14][94] = 0; 1, 3
[14][95] = 0; 1, 3
[14][96] = 0; 1, 2
[14][97] = 0; 1, 4
[14][98] = 0; 1, 3
[14][99] = 0; 1, 0
[14][100] = 0; 1, 4
[14][101] = 0; 1, 3
[14][102] = 0; 1, 4
[14][103] = 0; 1, 0
[14][104] = 0; 1, 2
[15][16] = 0; 4, 0
[15][17] = 0; 4, 2
[15][18] = 0; 4, 1
[15][19] = 0; 4, 1
[15][20] = 0; 4, 2
[15][21] = 0; 4, 4
[15][22] = 0; 4, 2
[15][23] = 0; 4, 1
[15][24] = 0; 4, 2
[15][25] = 0; 4, 2
[15][26] = 0; 4, 1
[15][27] = 0; 4, 1
[15][28] = 0; 4, 3
[15][29] = 0; 4, 0
[15][30] = 0; 4, 3
[15][31] = 0; 4, 2
[15][32] = 0; 4, 1
[15][33] = 0; 4, 1
[15][34] = 0; 4, 3
[15][35] = 0; 4, 2
[15][36] = 0; 4, 4
[15][37] = 0; 4, 2
[15][38] = 0; 4, 4
[15][39] = 0; 4, 4
[15][40] = 0; 4, 3
[15][41] = 0; 4, 1
[15][42] = 0; 4, 2
[15][43] = 0; 4, 3
[15][44] = 0; 4, 3
[15][45] = 0; 4, 4
[15][46] = 0; 4, 1
[15][47] = 0; 4, 1
[15][48] = 0; 4, 3
[15][49] = 0; 4, 3
[15][50] = 0; 4, 2
[15][51] = 0; 4, 4
[15][52] = 0; 4, 2
[15][53] = 0; 4, 2
[15][54] = 0; 4, 2
[15][55] = 0; 4, 4
[15][56] = 0; 4, 3
[15][57] = 0; 4, 1
[15][58] = 0; 4, 4
[15][59] = 0; 4, 3
[15][60] = 0; 4, 1
[15][61] = 0; 4, 0
[15][62] = 0; 4, 0
[15][63] = 0; 4, 2
[15][64] = 0; 4, 3
[15][65] = 0; 4, 1
[15][66] = 0; 4, 0
[15][67] = 0; 4, 2
[15][68] = 0; 4, 4
[15][69] = 0; 4, 3
[15][70] = 0; 4, 1
[15][71] = 0; 4, 0
[15][72] = 0; 4, 0
[15][73] = 0; 4, 4
[15][74] = 0; 4, 0
[15][75] = 0; 4, 0
[15][76] = 0; 4, 1
[15][77] = 0; 4, 1
[15][78] = 0; 4, 3
[15][79] = 0; 4, 3
[15][80] = 0; 4, 4
[15][81] = 0; 4, 3
[15][82] = 1; 4, 4
[15][83] = 0; 4, 4
[15][84] = 0; 4, 1
[15][85] = 0; 4, 0
[15][86] = 0; 4, 1
[15][87] = 0; 4, 1
[15][88] = 0; 4, 1
[15][89] = 0; 4, 3
[15][90] = 0; 4, 4
[15][91] = 0; 4, 4
[15][92] = 0; 4, 3
[15][93] = 0; 4, 2
[15][94] = 0; 4, 3
[15][95] = 0; 4, 3
[15][96] = 0; 4, 2
[15][97] = 0; 4, 4
[15][98] = 0; 4, 3
[15][99] = 0; 4, 0
[15][100] = 0; 4, 4
[15][101] = 0; 4, 3
[15][102] = 0; 4, 4
[15][103] = 0; 4, 0
[15][104] = 0; 4, 2
[16][17] = 0; 0, 2
[16][18] = 0; 0, 1
[16][19] = 0; 0, 1
[16][20] = 0; 0, 2
[16][21] = 0; 0, 4
[16][22] = 0; 0, 2
[16][23] = 0; 0, 1
[16][24] = 0; 0, 2
[16][25] = 0; 0, 2
[16][26] = 0; 0, 1
[16][27] = 0; 0, 1
[16][28] = 0; 0, 3
[16][29] = 0; 0, 0
[16][30] = 0; 0, 3
[16][31] = 0; 0, 2
[16][32] = 0; 0, 1
[16][33] = 0; 0, 1
[16][34] = 0; 0, 3
[16][35] = 0; 0, 2
[16][36] = 0; 0, 4
[16][37] = 0; 0, 2
[16][38] = 0; 0, 4
[16][39] = 0; 0, 4
[16][40] = 0; 0, 3
[16][41] = 0; 0, 1
[16][42] = 0; 0, 2
[16][43] = 0; 0, 3
[16][44] = 0; 0, 3
[16][45] = 0; 0, 4
[16][46] = 0; 0, 1
[16][47] = 0; 0, 1
[16][48] = 0; 0, 3
[16][49] = 0; 0, 3
[16][50] = 0; 0, 2
[16][51] = 0; 0, 4
[16][52] = 0; 0, 2
[16][53] = 0; 0, 2
[16][54] = 0; 0, 2
[16][55] = 0; 0, 4
[16][56] = 0; 0, 3
[16][57] = 0; 0, 1
[16][58] = 0; 0, 4
[16][59] = 0; 0, 3
[16][60] = 0; 0, 1
[16][61] = 0; 0, 0
[16][62] = 0; 0, 0
[16][63] = 0; 0, 2
[16][64] = 0; 0, 3
[16][65] = 0; 0, 1
[16][66] = 0; 0, 0
[16][67] = 0; 0, 2
[16][68] = 0; 0, 4
[16][69] = 0; 0, 3
[16][70] = 0; 0, 1
[16][71] = 0; 0, 0
[16][72] = 1; 0, 0
[16][73] = 0; 0, 4
[16][74] = 0; 0, 0
[16][75] = 0; 0, 0
[16][76] = 0; 0, 1
[16][77] = 0; 0, 1
[16][78] = 0; 0, 3
[16][79] = 0; 0, 3
[16][80] = 0; 0, 4
[16][81] = 0; 0, 3
[16][82] = 0; 0, 4
[16][83] = 0; 0, 4
[16][84] = 0; 0, 1
[16][85] = 0; 0, 0
[16][86] = 0; 0, 1
[16][87] = 0; 0, 1
[16][88] = 0; 0, 1
[16][89] = 0; 0, 3
[16][90] = 0; 0, 4
[16][91] = 0; 0, 4
[16][92] = 0; 0, 3
[16][93] = 0; 0, 2
[16][94] = 0; 0, 3
[16][95] = 0; 0, 3
[16][96] = 0; 0, 2
[16][97] = 0; 0, 4
[16][98] = 0; 0, 3
[16][99] = 0; 0, 0
[16][100] = 0; 0, 4
[16][101] = 0; 0, 3
[16][102] = 0; 0, 4
[16][103] = 0; 0, 0
[16][104] = 0; 0, 2
[17][18] = 0; 2, 1
[17][19] = 0; 2, 1
[17][20] = 0; 2, 2
[17][21] = 0; 2, 4
[17][22] = 0; 2, 2
[17][23] = 0; 2, 1
[17][24] = 0; 2, 2
[17][25] = 0; 2, 2
[17][26] = 0; 2, 1
[17][27] = 0; 2, 1
[17][28] = 0; 2, 3
[17][29] = 0; 2, 0
[17][30] = 0; 2, 3
[17][31] = 0; 2, 2
[17][32] = 0; 2, 1
[17][33] = 0; 2, 1
[17][34] = 0; 2, 3
[17][35] = 0; 2, 2
[17][36] = 0; 2, 4
[17][37] = 0; 2, 2
[17][38] = 0; 2, 4
[17][39] = 0; 2, 4
[17][40] = 0; 2, 3
[17][41] = 0; 2, 1
[17][42] = 0; 2, 2
[17][43] = 0; 2, 3
[17][44] = 0; 2, 3
[17][45] = 0; 2, 4
[17][46] = 0; 2, 1
[17][47] = 0; 2, 1
[17][48] = 0; 2, 3
[17][49] = 0; 2, 3
[17][50] = 0; 2, 2
[17][51] = 0; 2, 4
[17][52] = 0; 2, 2
[17][53] = 0; 2, 2
[17][54] = 0; 2, 2
[17][55] = 0; 2, 4
[17][56] = 0; 2, 3
[17][57] = 0; 2, 1
[17][58] = 0; 2, 4
[17][59] = 0; 2, 3
[17][60] = 0; 2, 1
[17][61] = 0; 2, 0
[17][62] = 0; 2, 0
[17][63] = 0; 2, 2
[17][64] = 0; 2, 3
[17][65] = 0; 2, 1
[17][66] = 0; 2, 0
[17][67] = 0; 2, 2
[17][68] = 0; 2, 4
[17][69] = 0; 2, 3
[17][70] = 0; 2, 1
[17][71] = 0; 2, 0
[17][72] = 0; 2, 0
[17][73] = 0; 2, 4
[17][74] = 0; 2, 0
[17][75] = 0; 2, 0
[17][76] = 0; 2, 1
[17][77] = 0; 2, 1
[17][78] = 0; 2, 3
[17][79] = 0; 2, 3
[17][80] = 0; 2, 4
[17][81] = 0; 2, 3
[17][82] = 0; 2, 4
[17][83] = 0; 2, 4
[17][84] = 0; 2, 1
[17][85] = 0; 2, 0
[17][86] = 0; 2, 1
[17][87] = 0; 2, 1
[17][88] = 0; 2, 1
[17][89] = 0; 2, 3
[17][90] = 0; 2, 4
[17][91] = 0; 2, 4
[17][92] = 0; 2, 3
[17][93] = 0; 2, 2
[17][94] = 0; 2, 3
[17][95] = 0; 2, 3
[17][96] = 0; 2, 2
[17][97] = 0; 2, 4
[17][98] = 0; 2, 3
[17][99] = 0; 2, 0
[17][100] = 0; 2, 4
[17][101] = 0; 2, 3
[17][102] = 0; 2, 4
[17][103] = 0; 2, 0
[17][104] = 1; 2, 2
[18][19] = 0; 1, 1
[18][20] = 0; 1, 2
[18][21] = 0; 1, 4
[18][22] = 0; 1, 2
[18][23] = 0; 1, 1
[18][24] = 0; 1, 2
[18][25] = 0; 1, 2
[18][26] = 0; 1, 1
[18][27] = 0; 1, 1
[18][28] = 0; 1, 3
[18][29] = 0; 1, 0
[18][30] = 0; 1, 3
[18][31] = 0; 1, 2
[18][32] = 0; 1, 1
[18][33] = 0; 1, 1
[18][34] = 0; 1, 3
[18][35] = 0; 1, 2
[18][36] = 0; 1, 4
[18][37] = 0; 1, 2
[18][38] = 0; 1, 4
[18][39] = 0; 1, 4
[18][40] = 0; 1, 3
[18][41] = 0; 1, 1
[18][42] = 0; 1, 2
[18][43] = 0; 1, 3
[18][44] = 0; 1, 3
[18][45] = 0; 1, 4
[18][46] = 0; 1, 1
[18][47] = 0; 1, 1
[18][48] = 0; 1, 3
[18][49] = 0; 1, 3
[18][50] = 0; 1, 2
[18][51] = 0; 1, 4
[18][52] = 0; 1, 2
[18][53] = 0; 1, 2
[18][54] = 0; 1, 2
[18][55] = 0; 1, 4
[18][56] = 0; 1, 3
[18][57] = 0; 1, 1
[18][58] = 0; 1, 4
[18][59] = 0; 1, 3
[18][60] = 0; 1, 1
[18][61] = 0; 1, 0
[18][62] = 0; 1, 0
[18][63] = 0; 1, 2
[18][64] = 0; 1, 3
[18][65] = 0; 1, 1
[18][66] = 0; 1, 0
[18][67] = 0; 1, 2
[18][68] = 0; 1, 4
[18][69] = 0; 1, 3
[18][70] = 1; 1, 1
[18][71] = 0; 1, 0
[18][72] = 0; 1, 0
[18][73] = 0; 1, 4
[18][74] = 0; 1, 0
[18][75] = 0; 1, 0
[18][76] = 0; 1, 1
[18][77] = 0; 1, 1
[18][78] = 0; 1, 3
[18][79] = 0; 1, 3
[18][80] = 0; 1, 4
[18][81] = 0; 1, 3
[18][82] = 0; 1, 4
[18][83] = 0; 1, 4
[18][84] = 0; 1, 1
[18][85] = 0; 1, 0
[18][86] = 0; 1, 1
[18][87] = 0; 1, 1
[18][88] = 0; 1, 1
[18][89] = 0; 1, 3
[18][90] = 0; 1, 4
[18][91] = 0; 1, 4
[18][92] = 0; 1, 3
[18][93] = 0; 1, 2
[18][94] = 0; 1, 3
[18][95] = 0; 1, 3
[18][96] = 0; 1, 2
[18][97] = 0; 1, 4
[18][98] = 0; 1, 3
[18][99] = 0; 1, 0
[18][100] = 0; 1, 4
[18][101] = 0; 1, 3
[18][102] = 0; 1, 4
[18][103] = 0; 1, 0
[18][104] = 0; 1, 2
[19][20] = 0; 1, 2
[19][21] = 0; 1, 4
[19][22] = 0; 1, 2
[19][23] = 0; 1, 1
[19][24] = 0; 1, 2
[19][25] = 0; 1, 2
[19][26] = 0; 1, 1
[19][27] = 0; 1, 1
[19][28] = 0; 1, 3
[19][29] = 0; 1, 0
[19][30] = 0; 1, 3
[19][31] = 0; 1, 2
[19][32] = 0; 1, 1
[19][33] = 0; 1, 1
[19][34] = 0; 1, 3
[19][35] = 0; 1, 2
[19][36] = 0; 1, 4
[19][37] = 0; 1, 2
[19][38] = 0; 1, 4
[19][39] = 0; 1, 4
[19][40] = 0; 1, 3
[19][41] = 0; 1, 1
[19][42] = 0; 1, 2
[19][43] = 0; 1, 3
[19][44] = 0; 1, 3
[19][45] = 0; 1, 4
[19][46] = 0; 1, 1
[19][47] = 0; 1, 1
[19][48] = 0; 1, 3
[19][49] = 0; 1, 3
[19][50] = 0; 1, 2
[19][51] = 0; 1, 4
[19][52] = 0; 1, 2
[19][53] = 0; 1, 2
[19][54] = 0; 1, 2
[19][55] = 0; 1, 4
[19][56] = 0; 1, 3
[19][57] = 0; 1, 1
[19][58] = 0; 1, 4
[19][59] = 0; 1, 3
[19][60] = 0; 1, 1
[19][61] = 0; 1, 0
[19][62] = 0; 1, 0
[19][63] = 0; 1, 2
[19][64] = 0; 1, 3
[19][65] = 0; 1, 1
[19][66] = 0; 1, 0
[19][67] = 0; 1, 2
[19][68] = 0; 1, 4
[19][69] = 0; 1, 3
[19][70] = 1; 1, 1
[19][71] = 0; 1, 0
[19][72] = 0; 1, 0
[19][73] = 0; 1, 4
[19][74] = 0; 1, 0
[19][75] = 0; 1, 0
[19][76] = 0; 1, 1
[19][77] = 0; 1, 1
[19][78] = 0; 1, 3
[19][79] = 0; 1, 3
[19][80] = 0; 1, 4
